2026-03-15 00:07:39,737:Key.space:
2026-03-15 00:07:40,003:'p':
2026-03-15 00:07:40,362:'o':
2026-03-15 00:07:40,558:'l':
2026-03-15 00:07:40,913:'u':
2026-03-15 00:07:41,139:'u':
2026-03-15 00:07:41,464:'t':
2026-03-15 00:07:41,857:'i':
2026-03-15 00:07:42,027:'o':
2026-03-15 00:07:42,237:'n':
2026-03-15 00:07:42,491:Key.enter:
2026-03-15 00:07:50,022:'h':
2026-03-15 00:07:50,303:'o':
2026-03-15 00:07:50,504:'w':
2026-03-15 00:07:50,645:Key.space:
2026-03-15 00:07:51,020:'t':
2026-03-15 00:07:51,494:'o':
2026-03-15 00:07:51,782:Key.space:
2026-03-15 00:07:55,723:'s':
2026-03-15 00:07:56,049:'a':
2026-03-15 00:07:56,829:'v':
2026-03-15 00:07:57,123:'e':
2026-03-15 00:07:57,712:Key.space:
2026-03-15 00:07:58,251:'y':
2026-03-15 00:07:58,600:'o':
2026-03-15 00:07:58,891:'o':
2026-03-15 00:07:59,278:'u':
2026-03-15 00:07:59,587:'r':
2026-03-15 00:07:59,819:'s':
2026-03-15 00:08:00,017:'e':
2026-03-15 00:08:00,533:'l':
2026-03-15 00:08:00,946:'f':
2026-03-15 00:08:01,173:Key.space:
2026-03-15 00:08:01,463:'f':
2026-03-15 00:08:01,664:'r':
2026-03-15 00:08:02,055:'o':
2026-03-15 00:08:02,354:'m':
2026-03-15 00:08:02,555:Key.space:
2026-03-15 00:08:03,475:'a':
2026-03-15 00:08:03,741:'i':
2026-03-15 00:08:04,063:'r':
2026-03-15 00:08:04,337:Key.space:
2026-03-15 00:08:04,642:'i':
2026-03-15 00:08:04,853:'n':
2026-03-15 00:08:05,168:'f':
2026-03-15 00:08:05,407:'e':
2026-03-15 00:08:05,605:'c':
2026-03-15 00:08:05,792:'t':
2026-03-15 00:08:06,090:'i':
2026-03-15 00:08:06,270:'o':
2026-03-15 00:08:06,446:'n':
2026-03-15 00:08:06,647:'s':
2026-03-15 00:08:06,926:Key.enter:
2026-03-15 00:08:27,079:Key.print_screen:
2026-03-15 00:08:37,706:Key.up:
2026-03-15 00:08:39,024:Key.enter:
2026-03-15 00:08:42,982:Key.ctrl_l:
2026-03-15 00:09:09,649:Key.ctrl_l:
2026-03-15 00:09:10,123:'\x16':
2026-03-15 00:09:13,432:'s':
2026-03-15 00:09:13,671:'t':
2026-03-15 00:09:14,102:'i':
2026-03-15 00:09:14,444:'l':
2026-03-15 00:09:14,568:'l':
2026-03-15 00:09:14,764:Key.space:
2026-03-15 00:09:15,023:'i':
2026-03-15 00:09:15,239:'m':
2026-03-15 00:09:15,468:Key.space:
2026-03-15 00:09:15,695:'g':
2026-03-15 00:09:15,844:'e':
2026-03-15 00:09:16,013:'t':
2026-03-15 00:09:16,159:'t':
2026-03-15 00:09:16,461:'i':
2026-03-15 00:09:16,662:'n':
2026-03-15 00:09:16,930:'g':
2026-03-15 00:09:17,925:Key.space:
2026-03-15 00:09:20,143:'t':
2026-03-15 00:09:20,406:'h':
2026-03-15 00:09:21,239:'i':
2026-03-15 00:09:21,483:'s':
2026-03-15 00:09:21,774:Key.space:
2026-03-15 00:09:31,702:Key.print_screen:
2026-03-15 00:09:39,274:Key.ctrl_l:
2026-03-15 00:09:39,619:'\x16':
2026-03-15 00:09:41,412:Key.enter:
2026-03-15 00:12:03,894:'i':
2026-03-15 00:12:04,151:Key.space:
2026-03-15 00:12:04,424:'h':
2026-03-15 00:12:04,556:'a':
2026-03-15 00:12:04,699:'v':
2026-03-15 00:12:04,975:'e':
2026-03-15 00:12:05,223:Key.space:
2026-03-15 00:12:05,326:'a':
2026-03-15 00:12:05,527:'d':
2026-03-15 00:12:05,674:'d':
2026-03-15 00:12:05,851:'e':
2026-03-15 00:12:06,040:'d':
2026-03-15 00:12:06,659:Key.space:
2026-03-15 00:12:06,917:'a':
2026-03-15 00:12:07,106:'l':
2026-03-15 00:12:07,239:'l':
2026-03-15 00:12:07,477:Key.space:
2026-03-15 00:12:07,739:'t':
2026-03-15 00:12:07,924:'h':
2026-03-15 00:12:08,224:'e':
2026-03-15 00:12:08,542:Key.space:
2026-03-15 00:12:08,868:'r':
2026-03-15 00:12:09,044:'e':
2026-03-15 00:12:09,335:'q':
2026-03-15 00:12:09,692:'u':
2026-03-15 00:12:09,859:'i':
2026-03-15 00:12:10,170:'r':
2026-03-15 00:12:10,349:'e':
2026-03-15 00:12:10,898:'d':
2026-03-15 00:12:11,175:Key.space:
2026-03-15 00:12:11,529:'a':
2026-03-15 00:12:11,787:'p':
2026-03-15 00:12:12,019:'i':
2026-03-15 00:12:12,289:Key.space:
2026-03-15 00:12:12,513:'k':
2026-03-15 00:12:12,742:'e':
2026-03-15 00:12:13,030:'y':
2026-03-15 00:12:13,203:'s':
2026-03-15 00:12:13,365:Key.space:
2026-03-15 00:12:13,539:'a':
2026-03-15 00:12:13,701:'n':
2026-03-15 00:12:13,924:'d':
2026-03-15 00:12:14,138:Key.space:
2026-03-15 00:12:14,549:'f':
2026-03-15 00:12:14,868:'i':
2026-03-15 00:12:15,152:'r':
2026-03-15 00:12:15,315:'e':
2026-03-15 00:12:15,741:'b':
2026-03-15 00:12:15,928:'a':
2026-03-15 00:12:16,250:'s':
2026-03-15 00:12:16,363:'e':
2026-03-15 00:12:16,642:Key.space:
2026-03-15 00:12:16,908:'d':
2026-03-15 00:12:17,109:'a':
2026-03-15 00:12:17,111:'t':
2026-03-15 00:12:17,414:'a':
2026-03-15 00:12:18,447:Key.space:
2026-03-15 00:12:18,701:'s':
2026-03-15 00:12:18,939:'t':
2026-03-15 00:12:19,338:'i':
2026-03-15 00:12:19,563:'l':
2026-03-15 00:12:19,741:'l':
2026-03-15 00:12:19,921:Key.space:
2026-03-15 00:12:20,175:'i':
2026-03-15 00:12:20,368:'m':
2026-03-15 00:12:20,554:Key.space:
2026-03-15 00:12:20,831:'g':
2026-03-15 00:12:21,023:'e':
2026-03-15 00:12:21,175:'t':
2026-03-15 00:12:21,323:'t':
2026-03-15 00:12:21,592:'i':
2026-03-15 00:12:21,802:'n':
2026-03-15 00:12:22,032:'g':
2026-03-15 00:12:22,211:Key.space:
2026-03-15 00:12:22,444:'t':
2026-03-15 00:12:22,647:'h':
2026-03-15 00:12:22,843:'i':
2026-03-15 00:12:23,017:'s':
2026-03-15 00:12:23,322:Key.enter:
2026-03-15 00:14:29,312:'j':
2026-03-15 00:14:29,451:'a':
2026-03-15 00:14:29,632:'g':
2026-03-15 00:14:29,887:'r':
2026-03-15 00:14:36,612:'1':
2026-03-15 00:14:36,930:'2':
2026-03-15 00:14:37,260:'3':
2026-03-15 00:14:37,618:'4':
2026-03-15 00:14:37,956:'5':
2026-03-15 00:14:38,244:'6':
2026-03-15 00:14:40,123:'1':
2026-03-15 00:14:40,477:'2':
2026-03-15 00:14:40,833:'3':
2026-03-15 00:14:41,206:'4':
2026-03-15 00:14:41,577:'5':
2026-03-15 00:14:41,881:'6':
2026-03-15 00:15:24,716:'h':
2026-03-15 00:15:25,010:'o':
2026-03-15 00:15:25,219:'w':
2026-03-15 00:15:25,396:Key.space:
2026-03-15 00:15:26,995:'c':
2026-03-15 00:15:27,244:'a':
2026-03-15 00:15:27,476:'n':
2026-03-15 00:15:27,702:Key.space:
2026-03-15 00:15:28,085:'w':
2026-03-15 00:15:28,376:'e':
2026-03-15 00:15:28,664:Key.space:
2026-03-15 00:15:30,107:'s':
2026-03-15 00:15:30,335:'a':
2026-03-15 00:15:30,606:'v':
2026-03-15 00:15:30,768:'e':
2026-03-15 00:15:30,960:Key.space:
2026-03-15 00:15:31,259:'f':
2026-03-15 00:15:31,473:'r':
2026-03-15 00:15:31,934:'o':
2026-03-15 00:15:32,144:'m':
2026-03-15 00:15:32,386:Key.space:
2026-03-15 00:15:35,302:'a':
2026-03-15 00:15:35,628:'i':
2026-03-15 00:15:35,938:'r':
2026-03-15 00:15:36,212:Key.space:
2026-03-15 00:15:36,508:'i':
2026-03-15 00:15:36,710:'n':
2026-03-15 00:15:37,039:'f':
2026-03-15 00:15:37,315:'e':
2026-03-15 00:15:37,531:'c':
2026-03-15 00:15:37,734:'t':
2026-03-15 00:15:38,108:'i':
2026-03-15 00:15:38,284:'o':
2026-03-15 00:15:38,455:'n':
2026-03-15 00:15:38,623:'s':
2026-03-15 00:15:38,878:Key.enter:
2026-03-15 00:16:51,702:Key.ctrl_l:
2026-03-15 00:16:52,423:'\x03':
2026-03-15 00:21:12,709:Key.backspace:
2026-03-15 00:21:13,211:Key.backspace:
2026-03-15 00:21:13,239:Key.backspace:
2026-03-15 00:21:13,269:Key.backspace:
2026-03-15 00:21:13,301:Key.backspace:
2026-03-15 00:21:13,331:Key.backspace:
2026-03-15 00:21:13,361:Key.backspace:
2026-03-15 00:21:13,391:Key.backspace:
2026-03-15 00:21:13,421:Key.backspace:
2026-03-15 00:21:13,457:Key.backspace:
2026-03-15 00:21:13,481:Key.backspace:
2026-03-15 00:21:13,511:Key.backspace:
2026-03-15 00:21:13,542:Key.backspace:
2026-03-15 00:21:13,575:Key.backspace:
2026-03-15 00:21:13,608:Key.backspace:
2026-03-15 00:21:13,639:Key.backspace:
2026-03-15 00:21:13,670:Key.backspace:
2026-03-15 00:21:13,699:Key.backspace:
2026-03-15 00:21:15,197:'m':
2026-03-15 00:21:15,358:'a':
2026-03-15 00:21:15,659:'p':
2026-03-15 00:21:22,113:Key.space:
2026-03-15 00:21:23,467:'2':
2026-03-15 00:24:01,867:Key.ctrl_l:
2026-03-15 00:24:02,464:'\x16':
2026-03-15 00:27:58,522:Key.ctrl_l:
2026-03-15 00:28:14,527:Key.ctrl_l:
2026-03-15 00:28:15,296:Key.ctrl_l:
2026-03-15 00:28:15,886:Key.ctrl_l:
2026-03-15 00:28:18,689:Key.ctrl_l:
2026-03-15 00:28:19,457:Key.ctrl_l:
2026-03-15 00:28:43,724:'g':
2026-03-15 00:28:44,156:'o':
2026-03-15 00:28:44,561:'r':
2026-03-15 00:28:44,712:'e':
2026-03-15 00:28:48,946:'g':
2026-03-15 00:28:49,146:'a':
2026-03-15 00:28:51,217:Key.backspace:
2026-03-15 00:28:51,439:Key.backspace:
2026-03-15 00:28:52,527:'g':
2026-03-15 00:28:52,666:'a':
2026-03-15 00:28:52,928:'o':
2026-03-15 00:28:53,175:'n':
2026-03-15 00:28:53,445:Key.space:
2026-03-15 00:28:54,590:'e':
2026-03-15 00:28:54,956:'a':
2026-03-15 00:28:55,117:'s':
2026-03-15 00:28:56,669:'t':
2026-03-15 00:30:00,851:Key.ctrl_l:
2026-03-15 00:30:10,297:Key.ctrl_l:
2026-03-15 00:30:21,126:Key.ctrl_l:
2026-03-15 00:30:21,918:Key.ctrl_l:
2026-03-15 00:30:22,655:Key.ctrl_l:
2026-03-15 00:30:23,687:Key.ctrl_l:
2026-03-15 00:30:24,484:Key.ctrl_l:
2026-03-15 00:30:33,854:Key.ctrl_l:
2026-03-15 00:30:34,807:Key.ctrl_l:
2026-03-15 00:30:35,506:Key.ctrl_l:
2026-03-15 00:30:36,239:Key.ctrl_l:
2026-03-21 00:28:36,372:'w':
2026-03-21 00:28:36,671:'h':
2026-03-21 00:28:36,947:'a':
2026-03-21 00:28:37,170:'t':
2026-03-21 00:28:37,546:Key.space:
2026-03-21 00:28:38,309:'k':
2026-03-21 00:28:38,652:'i':
2026-03-21 00:28:38,965:'n':
2026-03-21 00:28:39,264:'d':
2026-03-21 00:28:39,543:Key.space:
2026-03-21 00:28:40,185:'o':
2026-03-21 00:28:40,775:'f':
2026-03-21 00:28:41,129:Key.space:
2026-03-21 00:28:41,685:'a':
2026-03-21 00:28:42,167:'i':
2026-03-21 00:28:42,586:'r':
2026-03-21 00:28:42,910:Key.space:
2026-03-21 00:28:43,875:'p':
2026-03-21 00:28:44,445:'u':
2026-03-21 00:28:45,051:'r':
2026-03-21 00:28:46,073:'i':
2026-03-21 00:28:46,510:'f':
2026-03-21 00:28:46,893:'i':
2026-03-21 00:28:47,449:'e':
2026-03-21 00:28:47,828:'r':
2026-03-21 00:28:48,154:Key.space:
2026-03-21 00:28:48,470:'f':
2026-03-21 00:28:48,939:'i':
2026-03-21 00:28:49,360:'l':
2026-03-21 00:28:49,848:'t':
2026-03-21 00:28:50,128:'e':
2026-03-21 00:28:50,480:'r':
2026-03-21 00:28:50,741:Key.space:
2026-03-21 00:28:51,196:'s':
2026-03-21 00:28:51,550:'h':
2026-03-21 00:28:52,198:'o':
2026-03-21 00:28:52,942:'u':
2026-03-21 00:28:53,490:'l':
2026-03-21 00:28:53,895:'d':
2026-03-21 00:28:54,185:Key.space:
2026-03-21 00:28:54,563:'i':
2026-03-21 00:28:54,914:Key.space:
2026-03-21 00:28:55,324:'u':
2026-03-21 00:28:55,894:'s':
2026-03-21 00:28:56,285:'e':
2026-03-21 00:28:59,811:Key.enter:
2026-03-21 00:29:38,306:Key.ctrl_l:
2026-03-21 00:29:38,821:'\x03':
2026-03-21 00:29:40,421:Key.ctrl_l:
2026-03-21 00:29:41,679:'\x03':
2026-03-21 00:29:42,106:'\x03':
2026-03-21 00:29:43,339:Key.ctrl_l:
2026-03-21 00:29:43,944:'\x03':
2026-03-21 00:29:44,389:'\x03':
2026-03-21 00:29:50,038:Key.ctrl_l:
2026-03-21 00:29:50,510:'\x03':
2026-03-21 00:29:54,173:Key.ctrl_l:
2026-03-21 00:29:55,920:'\x03':
2026-03-21 00:29:57,114:'\x03':
2026-03-21 00:29:58,043:'\x03':
2026-03-21 00:29:58,591:'\x03':
2026-03-21 00:29:58,947:'\x03':
2026-03-21 00:30:33,477:'g':
2026-03-21 00:30:34,124:'i':
2026-03-21 00:30:34,500:'t':
2026-03-21 00:30:55,560:Key.shift:
2026-03-21 00:30:55,974:'A':
2026-03-21 00:30:56,265:'Q':
2026-03-21 00:30:57,441:'I':
2026-03-21 00:31:11,935:Key.space:
2026-03-21 00:31:15,061:Key.shift:
2026-03-21 00:31:15,574:'S':
2026-03-21 00:31:15,857:'e':
2026-03-21 00:31:18,907:'n':
2026-03-21 00:31:19,433:'t':
2026-03-21 00:31:21,215:'i':
2026-03-21 00:31:21,693:'n':
2026-03-21 00:31:22,057:'e':
2026-03-21 00:31:22,686:'l':
2026-03-21 00:31:52,080:Key.ctrl_l:
2026-03-21 00:31:53,753:'\x16':
2026-03-21 00:31:54,589:Key.shift:
2026-03-21 00:31:55,037:Key.enter:
2026-03-21 00:31:55,231:Key.enter:
2026-03-21 00:31:59,623:'p':
2026-03-21 00:32:00,147:'u':
2026-03-21 00:32:00,491:'s':
2026-03-21 00:32:01,513:'h':
2026-03-21 00:32:02,514:Key.space:
2026-03-21 00:32:02,961:'t':
2026-03-21 00:32:03,422:'h':
2026-03-21 00:32:03,982:'i':
2026-03-21 00:32:04,322:'s':
2026-03-21 00:32:04,663:Key.space:
2026-03-21 00:32:05,906:'p':
2026-03-21 00:32:06,427:'r':
2026-03-21 00:32:06,811:'o':
2026-03-21 00:32:07,127:'j':
2026-03-21 00:32:07,294:'e':
2026-03-21 00:32:07,632:'c':
2026-03-21 00:32:08,117:'t':
2026-03-21 00:32:08,444:Key.space:
2026-03-21 00:32:08,842:'t':
2026-03-21 00:32:09,552:'o':
2026-03-21 00:32:09,891:Key.space:
2026-03-21 00:32:10,315:'t':
2026-03-21 00:32:10,599:'h':
2026-03-21 00:32:11,170:'i':
2026-03-21 00:32:11,313:'s':
2026-03-21 00:32:11,534:Key.space:
2026-03-21 00:32:11,963:'r':
2026-03-21 00:32:12,284:'e':
2026-03-21 00:32:12,718:'p':
2026-03-21 00:32:12,987:'o':
2026-03-21 00:32:13,341:'s':
2026-03-21 00:32:13,737:'i':
2026-03-21 00:32:14,134:'t':
2026-03-21 00:32:14,760:'o':
2026-03-21 00:32:15,367:'r':
2026-03-21 00:32:15,714:'y':
2026-03-21 00:32:16,989:Key.enter:
2026-03-21 00:33:31,996:Key.media_previous:
2026-03-21 00:33:33,062:<255>:
2026-03-21 00:40:19,939:Key.backspace:
2026-03-21 00:40:20,442:Key.backspace:
2026-03-21 00:40:20,473:Key.backspace:
2026-03-21 00:40:20,503:Key.backspace:
2026-03-21 00:40:20,533:Key.backspace:
2026-03-21 00:40:20,564:Key.backspace:
2026-03-21 00:40:20,594:Key.backspace:
2026-03-21 00:40:20,624:Key.backspace:
2026-03-21 00:40:20,655:Key.backspace:
2026-03-21 00:40:20,684:Key.backspace:
2026-03-21 00:40:20,714:Key.backspace:
2026-03-21 00:40:20,744:Key.backspace:
2026-03-21 00:40:20,775:Key.backspace:
2026-03-21 00:40:20,806:Key.backspace:
2026-03-21 00:40:20,839:Key.backspace:
2026-03-21 00:40:20,871:Key.backspace:
2026-03-21 00:40:20,902:Key.backspace:
2026-03-21 00:40:21,465:'o':
2026-03-21 00:40:21,884:'n':
2026-03-21 00:40:22,946:'r':
2026-03-21 00:40:23,360:'e':
2026-03-21 00:40:59,052:<255>:
2026-03-21 00:42:48,447:Key.ctrl_l:
2026-03-21 00:42:48,898:'\x16':
2026-03-21 00:42:52,304:Key.ctrl_l:
2026-03-21 00:42:52,701:'\x16':
2026-03-21 00:42:54,893:Key.enter:
2026-03-21 00:43:36,386:Key.print_screen:
2026-03-21 00:43:55,764:Key.ctrl_l:
2026-03-21 00:43:56,622:'\x16':
2026-03-21 00:44:10,477:Key.ctrl_l:
2026-03-21 00:44:11,096:'\x16':
2026-03-21 00:44:21,788:'o':
2026-03-21 00:44:22,130:'n':
2026-03-21 00:44:22,346:Key.space:
2026-03-21 00:44:22,946:'w':
2026-03-21 00:44:23,248:'h':
2026-03-21 00:44:23,546:'i':
2026-03-21 00:44:24,025:'c':
2026-03-21 00:44:25,302:Key.backspace:
2026-03-21 00:44:25,487:Key.backspace:
2026-03-21 00:44:25,672:Key.backspace:
2026-03-21 00:44:25,854:Key.backspace:
2026-03-21 00:44:26,507:'u':
2026-03-21 00:44:26,667:'s':
2026-03-21 00:44:27,635:'i':
2026-03-21 00:44:27,947:'n':
2026-03-21 00:44:28,257:'g':
2026-03-21 00:44:28,499:Key.space:
2026-03-21 00:44:29,001:'w':
2026-03-21 00:44:29,198:'h':
2026-03-21 00:44:29,428:'a':
2026-03-21 00:44:29,574:'t':
2026-03-21 00:44:29,864:Key.space:
2026-03-21 00:44:30,058:'s':
2026-03-21 00:44:30,292:'h':
2026-03-21 00:44:30,595:'o':
2026-03-21 00:44:30,790:'u':
2026-03-21 00:44:30,987:'l':
2026-03-21 00:44:31,178:'d':
2026-03-21 00:44:31,360:Key.space:
2026-03-21 00:44:31,603:'i':
2026-03-21 00:44:31,833:Key.space:
2026-03-21 00:44:33,101:'d':
2026-03-21 00:44:33,284:'e':
2026-03-21 00:44:33,819:'p':
2026-03-21 00:44:34,035:'l':
2026-03-21 00:44:34,242:'o':
2026-03-21 00:44:34,924:'y':
2026-03-21 00:44:35,190:Key.space:
2026-03-21 00:44:35,506:'t':
2026-03-21 00:44:35,737:'h':
2026-03-21 00:44:35,955:'i':
2026-03-21 00:44:36,125:'s':
2026-03-21 00:44:36,224:Key.space:
2026-03-21 00:44:36,626:'p':
2026-03-21 00:44:36,974:'r':
2026-03-21 00:44:37,451:'o':
2026-03-21 00:44:37,684:'j':
2026-03-21 00:44:37,881:'e':
2026-03-21 00:44:38,062:'c':
2026-03-21 00:44:38,237:'t':
2026-03-21 00:44:38,464:Key.space:
2026-03-21 00:44:38,769:'o':
2026-03-21 00:44:39,164:'n':
2026-03-21 00:44:39,417:Key.space:
2026-03-21 00:44:40,160:'o':
2026-03-21 00:44:40,405:'n':
2026-03-21 00:44:40,606:Key.space:
2026-03-21 00:44:40,931:'r':
2026-03-21 00:44:41,155:'e':
2026-03-21 00:44:41,617:'n':
2026-03-21 00:44:42,021:'d':
2026-03-21 00:44:42,215:'e':
2026-03-21 00:44:42,467:'r':
2026-03-21 00:44:43,102:Key.space:
2026-03-21 00:44:44,389:'a':
2026-03-21 00:44:44,880:'n':
2026-03-21 00:44:45,103:'d':
2026-03-21 00:44:45,215:Key.space:
2026-03-21 00:44:45,565:'a':
2026-03-21 00:44:45,739:'l':
2026-03-21 00:44:45,894:'s':
2026-03-21 00:44:46,048:'o':
2026-03-21 00:44:46,311:Key.space:
2026-03-21 00:44:46,675:'g':
2026-03-21 00:44:46,919:'i':
2026-03-21 00:44:47,168:'v':
2026-03-21 00:44:47,241:'e':
2026-03-21 00:44:47,435:Key.space:
2026-03-21 00:44:47,789:'s':
2026-03-21 00:44:48,001:'t':
2026-03-21 00:44:48,211:'e':
2026-03-21 00:44:48,673:'p':
2026-03-21 00:44:48,840:'s':
2026-03-21 00:44:49,064:Key.space:
2026-03-21 00:44:49,915:'w':
2026-03-21 00:44:50,141:'h':
2026-03-21 00:44:50,353:'a':
2026-03-21 00:44:50,441:'t':
2026-03-21 00:44:50,746:Key.space:
2026-03-21 00:44:51,010:'t':
2026-03-21 00:44:51,322:'o':
2026-03-21 00:44:51,552:Key.space:
2026-03-21 00:44:51,612:'a':
2026-03-21 00:44:51,873:'d':
2026-03-21 00:44:52,018:'d':
2026-03-21 00:44:52,238:Key.space:
2026-03-21 00:44:52,562:'w':
2026-03-21 00:44:53,108:'h':
2026-03-21 00:44:53,508:'e':
2026-03-21 00:44:53,723:'r':
2026-03-21 00:44:53,888:'e':
2026-03-21 00:44:54,369:Key.enter:
2026-03-21 00:45:29,038:Key.media_volume_up:
2026-03-21 00:45:29,789:Key.media_volume_up:
2026-03-21 00:45:30,059:Key.media_volume_up:
2026-03-21 00:45:30,314:Key.media_volume_up:
2026-03-21 00:45:30,528:Key.media_volume_up:
2026-03-21 00:45:30,823:Key.media_volume_up:
2026-03-21 00:46:37,848:Key.ctrl_l:
2026-03-21 00:46:38,507:'\x03':
2026-03-21 00:46:47,684:Key.ctrl_l:
2026-03-21 00:46:48,115:'\x16':
2026-03-21 00:46:48,920:Key.shift:
2026-03-21 00:46:49,250:Key.enter:
2026-03-21 00:46:49,422:Key.enter:
2026-03-21 00:46:50,479:'u':
2026-03-21 00:46:50,842:'p':
2026-03-21 00:46:51,222:'d':
2026-03-21 00:46:51,522:'a':
2026-03-21 00:46:51,705:'t':
2026-03-21 00:46:51,921:'e':
2026-03-21 00:46:52,122:'s':
2026-03-21 00:46:52,395:Key.space:
2026-03-21 00:46:52,793:'t':
2026-03-21 00:46:52,992:'h':
2026-03-21 00:46:53,355:'e':
2026-03-21 00:46:53,558:'s':
2026-03-21 00:46:53,745:'e':
2026-03-21 00:46:54,088:Key.space:
2026-03-21 00:46:54,403:'c':
2026-03-21 00:46:54,791:'o':
2026-03-21 00:46:55,501:'d':
2026-03-21 00:46:55,719:'e':
2026-03-21 00:46:55,924:'s':
2026-03-21 00:46:56,157:Key.space:
2026-03-21 00:46:56,274:'a':
2026-03-21 00:46:56,576:'s':
2026-03-21 00:46:56,722:Key.space:
2026-03-21 00:46:57,041:'g':
2026-03-21 00:46:57,360:'i':
2026-03-21 00:46:57,618:'v':
2026-03-21 00:46:57,769:'e':
2026-03-21 00:46:58,100:'n':
2026-03-21 00:46:58,292:Key.space:
2026-03-21 00:46:58,411:'a':
2026-03-21 00:46:58,751:'b':
2026-03-21 00:46:59,113:'o':
2026-03-21 00:46:59,383:'v':
2026-03-21 00:46:59,539:'e':
2026-03-21 00:46:59,784:Key.space:
2026-03-21 00:47:00,928:Key.enter:
2026-03-21 00:48:34,405:'p':
2026-03-21 00:48:34,729:'u':
2026-03-21 00:48:34,917:'s':
2026-03-21 00:48:35,156:'h':
2026-03-21 00:48:35,389:Key.space:
2026-03-21 00:48:35,694:'t':
2026-03-21 00:48:35,873:'h':
2026-03-21 00:48:36,056:'e':
2026-03-21 00:48:36,206:Key.space:
2026-03-21 00:48:36,571:'u':
2026-03-21 00:48:36,889:'p':
2026-03-21 00:48:37,266:'d':
2026-03-21 00:48:37,410:'a':
2026-03-21 00:48:37,482:'t':
2026-03-21 00:48:37,720:'e':
2026-03-21 00:48:37,912:'d':
2026-03-21 00:48:38,207:Key.space:
2026-03-21 00:48:38,811:'c':
